time_s,ecg_adc
403.740000,1536
403.744000,2033
403.748000,1536
403.752000,2792
403.756000,1536
403.760000,2533
403.764000,1792
403.768000,3074
403.772000,2321
403.776000,3366
403.780000,2833
403.784000,1855
403.788000,2833
403.792000,2874
403.796000,2833
403.800000,2098
403.804000,2833
403.808000,1064
403.812000,2321
403.816000,3601
403.820000,2065
403.824000,761
403.828000,1536
403.832000,1499
403.836000,1024
403.840000,4029
403.844000,512
403.848000,143
403.852000,3840
403.856000,1638
403.860000,3328
403.864000,344
403.868000,3072
403.872000,3644
403.876000,2816
403.880000,1839
403.884000,2304
403.888000,1538
403.892000,1520
403.896000,193
403.900000,767
403.904000,3733
403.908000,255
403.912000,3958
403.916000,3839
403.920000,1113
403.924000,3327
403.928000,1347
403.932000,3071
403.936000,54
403.940000,2815
403.944000,793
403.948000,2303
403.952000,2308
403.956000,2303
403.960000,1794
403.964000,2031
403.968000,4090
403.972000,2030
403.976000,2042
403.980000,2030
403.984000,3582
403.988000,2030
403.992000,999
403.996000,1518
404.000000,3029
404.004000,1518
404.008000,215
404.012000,1518
404.016000,4056
404.020000,1518
404.024000,4059
404.028000,1774
404.032000,2041
404.036000,2302
404.040000,2856
404.044000,3327
404.048000,865
404.052000,4095
404.056000,3990
404.060000,1023
404.064000,2263
404.068000,2063
404.072000,1828
404.076000,2816
404.080000,1619
404.084000,3328
404.088000,3682
404.092000,3584
404.096000,3686
404.100000,3584
404.104000,101
404.108000,3584
404.112000,2669
404.116000,3840
404.120000,626
404.124000,3584
404.128000,101
404.132000,3584
404.136000,3959
404.140000,0
404.144000,3226
404.148000,512
404.152000,1956
404.156000,256
404.160000,2463
404.164000,512
404.168000,417
404.172000,256
404.176000,2697
404.180000,3840
404.184000,2905
404.188000,3072
404.192000,3127
404.196000,2816
404.200000,1844
404.204000,2560
404.208000,2346
404.212000,2560
404.216000,1037
404.220000,1776
404.224000,3537
404.228000,1279
404.232000,709
404.236000,1279
404.240000,465
404.244000,1535
404.248000,3043
404.252000,2047
404.256000,527
404.260000,2560
404.264000,1601
404.268000,3072
404.272000,2385
404.276000,3328
404.280000,2382
404.284000,3328
404.288000,3670
404.292000,3328
404.296000,85
404.300000,3328
404.304000,2656
404.308000,3840
404.312000,2437
404.316000,256
404.320000,663
404.324000,256
404.328000,3742
404.332000,512
404.336000,2484
404.340000,1024
404.344000,4048
404.348000,1280
404.352000,3029
404.356000,1280
404.360000,3541
404.364000,1280
404.368000,1491
404.372000,1024
404.376000,3528
404.380000,1024
404.384000,965
404.388000,768
404.392000,3755
404.396000,256
404.400000,1415
404.404000,3840
404.408000,2675
404.412000,3584
404.416000,3147
404.420000,2816
404.424000,3111
404.428000,2560
404.432000,2337
404.436000,2560
404.440000,2337
404.444000,2560
404.448000,2588
404.452000,2304
404.456000,1024
404.460000,1776
404.464000,3043
404.468000,1791
404.472000,2796
404.476000,2063
404.480000,3093
404.484000,2560
404.488000,3628
404.492000,2816
404.496000,2883
404.500000,3328
404.504000,3430
404.508000,0
404.512000,3497
404.516000,1024
404.520000,219
404.524000,1536
404.528000,756
404.532000,1792
404.536000,3327
404.540000,2064
404.544000,3086
404.548000,2321
404.552000,3096
404.556000,2321
404.560000,3855
404.564000,2065
404.568000,252
404.572000,1536
404.576000,208
404.580000,768
404.584000,2719
404.588000,0
404.592000,1891
404.596000,2816
404.600000,2593
404.604000,2048
404.608000,2783
404.612000,1279
404.616000,680
404.620000,511
404.624000,2445
404.628000,255
404.632000,2425
404.636000,4095
404.640000,3175
404.644000,3839
404.648000,2401
404.652000,3839
404.656000,3937
404.660000,3839
404.664000,1137
404.668000,4095
404.672000,1667
404.676000,255
404.680000,925
404.684000,767
404.688000,4024
404.692000,1279
404.696000,3799
404.700000,1791
404.704000,3568
404.708000,2047
404.712000,3840
404.716000,2048
404.720000,779
404.724000,2048
404.728000,3850
404.732000,2048
404.736000,1287
404.740000,2048
404.744000,3861
404.748000,2304
404.752000,3351
404.756000,2304
404.760000,2584
404.764000,2304
404.768000,2821
404.772000,2032
404.776000,1260
404.780000,1791
404.784000,3820
404.788000,1791
404.792000,991
404.796000,1535
404.800000,4057
404.804000,1535
404.808000,1746
404.812000,1279
404.816000,3274
404.820000,1279
404.824000,1976
404.828000,767
404.832000,2986
404.836000,767
404.840000,917
404.844000,4095
404.848000,2906
404.852000,3071
404.856000,2572
404.860000,2031
404.864000,3549
404.868000,1518
404.872000,3293
404.876000,2030
404.880000,3599
404.884000,2815
404.888000,1845
404.892000,3071
404.896000,1869
404.900000,3583
404.904000,878
404.908000,4095
404.912000,3469
404.916000,767
404.920000,1735
404.924000,1791
404.928000,796
404.932000,2816
404.936000,3667
404.940000,3584
404.944000,1148
404.948000,0
404.952000,1177
404.956000,256
404.960000,1953
404.964000,256
404.968000,2716
404.972000,256
404.976000,3461
404.980000,3840
404.984000,1642
404.988000,3328
404.992000,853
404.996000,3072
405.000000,318
405.004000,2560
405.008000,1306
405.012000,2048
405.016000,3586
405.020000,2032
405.024000,1777
405.028000,1791
405.032000,3054
405.036000,2047
405.040000,3573
405.044000,2047
405.048000,3054
405.052000,1791
405.056000,2006
405.060000,1279
405.064000,1225
405.068000,1023
405.072000,1451
405.076000,511
405.080000,1681
405.084000,255
405.088000,1681
405.092000,511
405.096000,1451
405.100000,1023
405.104000,1233
405.108000,1791
405.112000,3095
405.116000,3072
405.120000,1651
405.124000,256
405.128000,2237
405.132000,1280
405.136000,4061
405.140000,1536
405.144000,4085
405.148000,2064
405.152000,795
405.156000,2577
405.160000,575
405.164000,3089
405.168000,1354
405.172000,2833
405.176000,3629
405.180000,2321
405.184000,1018
405.188000,1280
405.192000,3264
405.196000,512
405.200000,653
405.204000,3840
405.208000,104
405.212000,3328
405.216000,2632
405.220000,2816
405.224000,2593
405.228000,2304
405.232000,7
405.236000,2032
405.240000,2540
405.244000,1791
405.248000,1234
405.252000,1279
405.256000,2503
405.260000,1279
405.264000,4023
405.268000,767
405.272000,2961
405.276000,255
405.280000,892
405.284000,4095
405.288000,1910
405.292000,3839
405.296000,2414
405.300000,4095
405.304000,884
405.308000,4095
405.312000,2950
405.316000,511
405.320000,670
405.324000,767
405.328000,1968
405.332000,767
405.336000,1703
405.340000,511
405.344000,3485
405.348000,767
405.352000,3247
405.356000,1023
405.360000,1460
405.364000,767
405.368000,3496
405.372000,767
405.376000,2983
405.380000,767
405.384000,1432
405.388000,255
405.392000,3718
405.396000,255
405.400000,2443
405.404000,511
405.408000,2198
405.412000,767
405.416000,1455
405.420000,1023
405.424000,1989
405.428000,1279
405.432000,3033
405.436000,1791
405.440000,752
405.444000,2063
405.448000,540
405.452000,2560
405.456000,3126
405.460000,3072
405.464000,2129
405.468000,3584
405.472000,1384
405.476000,3584
405.480000,624
405.484000,3840
405.488000,647
405.492000,256
405.496000,2220
405.500000,1024
405.504000,2768
405.508000,1536
405.512000,2545
405.516000,2064
405.520000,270
405.524000,2321
405.528000,2856
405.532000,2833
405.536000,1851
405.540000,2833
405.544000,69
405.548000,3089
405.552000,3651
405.556000,2833
405.560000,3624
405.564000,2321
405.568000,1796
405.572000,1537
405.576000,733
405.580000,1024
405.584000,1974
405.588000,256
405.592000,128
405.596000,3328
405.600000,1327
405.604000,2048
405.608000,3315
405.612000,1791
405.616000,473
405.620000,1279
405.624000,696
405.628000,767
405.632000,158
405.636000,511
405.640000,3214
405.644000,255
405.648000,374
405.652000,3839
405.656000,348
405.660000,3583
405.664000,3159
405.668000,3583
405.672000,3653
405.676000,3071
405.680000,3632
405.684000,3071
405.688000,1087
405.692000,3327
405.696000,2391
405.700000,3839
405.704000,1639
405.708000,3839
405.712000,3958
405.716000,4095
405.720000,2427
405.724000,255
405.728000,1675
405.732000,255
405.736000,1668
405.740000,3839
405.744000,594
405.748000,3071
405.752000,1328
405.756000,2815
405.760000,3369
405.764000,2815
405.768000,2849
405.772000,2815
405.776000,2091
405.780000,3071
405.784000,2611
405.788000,3071
405.792000,2096
405.796000,3071
405.800000,2610
405.804000,3071
405.808000,3896
405.812000,3327
405.816000,3159
405.820000,3839
405.824000,3694
405.828000,4095
405.832000,2172
405.836000,255
405.840000,2950
405.844000,511
405.848000,3490
405.852000,1023
405.856000,3266
405.860000,1279
405.864000,1980
405.868000,767
405.872000,1199
405.876000,1023
405.880000,1236
405.884000,1791
405.888000,2314
405.892000,2560
405.896000,3643
405.900000,3328
405.904000,2157
405.908000,0
405.912000,3985
405.916000,512
405.920000,3769
405.924000,1024
405.928000,1741
405.932000,1024
405.936000,2248
405.940000,1024
405.944000,2240
405.948000,1024
405.952000,2243
405.956000,1024
405.960000,438
405.964000,512
405.968000,1953
405.972000,256
405.976000,1702
405.980000,512
405.984000,1718
405.988000,768
405.992000,4048
405.996000,1536
406.000000,2807
406.004000,2064
406.008000,1030
406.012000,1793
406.016000,999
406.020000,1280
406.024000,1245
406.028000,1536
406.032000,772
406.036000,2321
406.040000,45
406.044000,2833
406.048000,824
406.052000,2577
406.056000,2580
406.060000,2065
406.064000,2549
406.068000,1792
406.072000,3564
406.076000,1536
406.080000,1504
406.084000,1280
406.088000,3543
406.092000,1024
406.096000,1451
406.100000,0
406.104000,370
406.108000,3328
406.112000,3654
406.116000,2816
406.120000,2602
406.124000,2560
406.128000,2337
406.132000,2560
406.136000,3869
406.140000,2304
406.144000,1296
406.148000,2048
406.152000,779
406.156000,2048
406.160000,778
406.164000,2048
406.168000,2576
406.172000,2304
406.176000,3858
406.180000,2304
406.184000,2593
406.188000,2816
406.192000,2118
406.196000,3328
406.200000,1612
406.204000,2816
406.208000,3889
406.212000,2560
406.216000,1314
406.220000,2304
406.224000,1820
406.228000,2304
406.232000,3106
406.236000,2560
406.240000,3361
406.244000,2560
406.248000,1066
406.252000,2560
406.256000,3364
406.260000,2304
406.264000,2040
406.268000,1535
406.272000,1994
406.276000,1023
406.280000,3519
406.284000,1279
406.288000,2764
406.292000,1535
406.296000,3798
406.300000,1535
406.304000,2516
406.308000,1535
406.312000,719
406.316000,1279
406.320000,1986
406.324000,1023
406.328000,453
406.332000,1279
406.336000,3522
406.340000,1023
406.344000,677
406.348000,511
406.352000,3477
406.356000,511
406.360000,2970
406.364000,767
406.368000,2219
406.372000,1023
406.376000,2746
406.380000,1279
406.384000,2762
406.388000,1535
406.392000,3292
406.396000,1791
406.400000,3814
406.404000,1791
406.408000,2537
406.412000,2047
406.416000,2563
406.420000,2304
406.424000,2588
406.428000,2560
406.432000,2077
406.436000,2304
406.440000,2803
406.444000,1535
406.448000,1453
406.452000,255
406.456000,3191
406.460000,4095
406.464000,2939
406.468000,255
406.472000,384
406.476000,4095
406.480000,1647
406.484000,3839
406.488000,883
406.492000,4095
406.496000,129
406.500000,255
406.504000,3725
406.508000,511
406.512000,3491
406.516000,1023
406.520000,1225
406.524000,1535
406.528000,3054
406.532000,2063
406.536000,1300
406.540000,2304
406.544000,3877
406.548000,2560
406.552000,3367
406.556000,2560
406.560000,2345
406.564000,2816
406.568000,1087
406.572000,3072
406.576000,854
406.580000,3328
406.584000,2658
406.588000,3584
406.592000,864
406.596000,3328
406.600000,3416
406.604000,3328
406.608000,1625
406.612000,3328
406.616000,861
406.620000,3328
406.624000,3422
406.628000,3584
406.632000,2150
406.636000,3584
406.640000,1619
406.644000,3072
406.648000,2888
406.652000,3072
406.656000,1849
406.660000,2560
406.664000,1316
406.668000,2304
406.672000,3864
406.676000,2304
406.680000,530
406.684000,2048
406.688000,504
406.692000,1791
406.696000,2523
406.700000,1535
406.704000,1223
406.708000,1023
406.712000,2740
406.716000,1023
406.720000,1460
406.724000,1023
406.728000,4044
406.732000,1535
406.736000,3801
406.740000,1535
406.744000,2513
406.748000,1535
406.752000,1238
406.756000,1535
406.760000,998
406.764000,1791
406.768000,1260
406.772000,1791
406.776000,2289
406.780000,2063
406.784000,3083
406.788000,2304
406.792000,1301
406.796000,2048
406.800000,2041
406.804000,1535
406.808000,2766
406.812000,1279
406.816000,1469
406.820000,1023
406.824000,1981
406.828000,1023
406.832000,4029
406.836000,1023
406.840000,4013
406.844000,767
406.848000,2725
406.852000,767
406.856000,2968
406.860000,511
406.864000,1424
406.868000,255
406.872000,2189
406.876000,511
406.880000,661
406.884000,511
406.888000,928
406.892000,767
406.896000,3511
406.900000,1279
406.904000,3026
406.908000,1791
406.912000,3571
406.916000,2063
406.920000,16
406.924000,2304
406.928000,3101
406.932000,2560
406.936000,3877
406.940000,2560
406.944000,556
406.948000,2560
406.952000,1317
406.956000,2304
406.960000,3101
406.964000,2560
406.968000,1071
406.972000,2816
406.976000,3659
406.980000,3328
406.984000,866
406.988000,3584
406.992000,1144
406.996000,0
407.000000,1695
407.004000,512
407.008000,3003
407.012000,1024
407.016000,717
407.020000,1280
407.024000,1252
407.028000,1536
407.032000,1517
407.036000,1536
407.040000,2024
407.044000,1280
407.048000,461
407.052000,768
407.056000,4006
407.060000,256
407.064000,2695
407.068000,3840
407.072000,3161
407.076000,3072
407.080000,3121
407.084000,2560
407.088000,1816
407.092000,2048
407.096000,2056
407.100000,2048
407.104000,3830
407.108000,2047
407.112000,3840
407.116000,2048
407.120000,3338
407.124000,2048
407.128000,2563
407.132000,2048
407.136000,1272
407.140000,1791
407.144000,1241
407.148000,1023
407.152000,1942
407.156000,3839
407.160000,2128
407.164000,3071
407.168000,531
407.172000,2031
407.176000,2794
407.180000,1774
407.184000,2536
407.188000,2030
407.192000,3319
407.196000,2030
407.200000,1511
407.204000,1262
407.208000,2734
407.212000,494
407.216000,2173
407.220000,4078
407.224000,3952
407.228000,4078
407.232000,1407
407.236000,238
407.240000,679
407.244000,1262
407.248000,1009
407.252000,2558
407.256000,1607
407.260000,3839
407.264000,141
407.268000,767
407.272000,2749
407.276000,1535
407.280000,1516
407.284000,2063
407.288000,39
407.292000,3072
407.296000,3174
407.300000,0
407.304000,3228
407.308000,768
407.312000,2766
407.316000,1536
407.320000,3304
407.324000,1536
407.328000,3547
407.332000,1280
407.336000,1485
407.340000,768
407.344000,2990
407.348000,512
407.352000,2465
407.356000,512
407.360000,1452
407.364000,768
407.368000,2253
407.372000,1536
407.376000,2042
407.380000,2064
407.384000,3360
407.388000,2577
407.392000,38
407.396000,2577
407.400000,3371
407.404000,2833
407.408000,3904
407.412000,3089
407.416000,588
407.420000,3089
407.424000,3399
407.428000,3089
407.432000,1861
407.436000,3089
407.440000,3935
407.444000,3857
407.448000,1680
407.452000,273
407.456000,677
407.460000,529
407.464000,2210
407.468000,273
407.472000,3190
407.476000,3601
407.480000,3930
407.484000,3345
407.488000,1871
407.492000,2833
407.496000,1070
407.500000,2321
407.504000,3847
407.508000,1793
407.512000,2280
407.516000,1536
407.520000,2515
407.524000,1024
407.528000,3758
407.532000,256
407.536000,1658
407.540000,3328
407.544000,3393
407.548000,2560
407.552000,779
407.556000,1776
407.560000,972
407.564000,767
407.568000,653
407.572000,3839
407.576000,2125
407.580000,3071
407.584000,2324
407.588000,2303
407.592000,3572
407.596000,1774
407.600000,3027
407.604000,1262
407.608000,3000
407.612000,1006
407.616000,4016
407.620000,750
407.624000,1177
407.628000,238
407.632000,3967
407.636000,4078
407.640000,1139
407.644000,4078
407.648000,1929
407.652000,238
407.656000,3727
407.660000,494
407.664000,1694
407.668000,750
407.672000,2246
407.676000,1774
407.680000,3828
407.684000,2302
407.688000,796
407.692000,3071
407.696000,3673
407.700000,4095
407.704000,136
407.708000,511
407.712000,2215
407.716000,1023
407.720000,181
407.724000,1023
407.728000,1466
407.732000,1023
407.736000,3271
407.740000,1535
407.744000,4075
407.748000,2063
407.752000,3615
407.756000,2816
407.760000,2124
407.764000,3584
407.768000,3955
407.772000,0
407.776000,1695
407.780000,768
407.784000,4063
407.788000,1792
407.792000,3079
407.796000,2321
407.800000,3616
407.804000,2577
407.808000,3629
407.812000,2833
407.816000,1855
407.820000,2833
407.824000,822
407.828000,2577
407.832000,35
407.836000,2577
407.840000,2869
407.844000,3089
407.848000,1100
407.852000,3089
407.856000,2627
407.860000,3089
407.864000,578
407.868000,3089
407.872000,1109
407.876000,3345
407.880000,2138
407.884000,3345
407.888000,3650
407.892000,2833
407.896000,1326
407.900000,2577
407.904000,2856
407.908000,2577
407.912000,3864
407.916000,2065
407.920000,1522
407.924000,1280
407.928000,973
407.932000,768
407.936000,4003
407.940000,0
407.944000,1643
407.948000,3072
407.952000,50
407.956000,2304
407.960000,773
407.964000,1776
407.968000,729
407.972000,1279
407.976000,954
407.980000,767
407.984000,1442
407.988000,511
407.992000,1691
407.996000,511
408.000000,167
408.004000,767
408.008000,3493
408.012000,767
408.016000,1962
408.020000,767
408.024000,3250
408.028000,1023
408.032000,3503
408.036000,767
408.040000,1694
408.044000,511
408.048000,931
408.052000,767
408.056000,1210
408.060000,1279
408.064000,3033
408.068000,1791
408.072000,1254
408.076000,1791
408.080000,1016
408.084000,2063
408.088000,1045
408.092000,2304
408.096000,2333
408.100000,2560
408.104000,2593
408.108000,2560
408.112000,29
408.116000,2304
408.120000,2580
408.124000,2304
408.128000,1303
408.132000,2304
408.136000,3881
408.140000,2816
408.144000,836
408.148000,3072
408.152000,75
408.156000,3072
408.160000,1099
408.164000,3072
408.168000,1099
408.172000,2816
408.176000,1831
408.180000,2048
408.184000,1262
408.188000,1279
408.192000,2219
408.196000,511
408.200000,3707
408.204000,3839
408.208000,1109
408.212000,3327
408.216000,578
408.220000,3071
408.224000,2875
408.228000,3327
408.232000,1352
408.236000,3071
408.240000,803
408.244000,2303
408.248000,2805
408.252000,1774
408.256000,3026
408.260000,1262
408.264000,1716
408.268000,750
408.272000,940
408.276000,750
408.280000,420
408.284000,750
408.288000,3003
408.292000,1518
408.296000,4077
408.300000,2302
408.304000,3608
408.308000,2815
408.312000,1851
408.316000,3327
408.320000,3682
408.324000,4095
408.328000,1936
408.332000,767
408.336000,2511
408.340000,2047
408.344000,3096
408.348000,2816
408.352000,841
408.356000,3328
408.360000,109
408.364000,3840
408.368000,2680
408.372000,3840
408.376000,1903
408.380000,3584
408.384000,1139
408.388000,3840
408.392000,2437
408.396000,256
408.400000,927
408.404000,512
408.408000,177
408.412000,768
408.416000,955
408.420000,768
408.424000,3769
408.428000,768
408.432000,2232
408.436000,1024
408.440000,3536
408.444000,1536
408.448000,4087
408.452000,2064
408.456000,3087
408.460000,2321
408.464000,2318
408.468000,2065
408.472000,1007
408.476000,1280
408.480000,963
408.484000,512
408.488000,141
408.492000,3840
408.496000,1640
408.500000,3328
408.504000,2385
408.508000,3072
408.512000,1842
408.516000,2304
408.520000,2831
408.524000,2048
408.528000,3827
408.532000,1791
408.536000,473
408.540000,1279
408.544000,2239
408.548000,1023
408.552000,3227
408.556000,255
408.560000,1910
408.564000,3839
408.568000,623
408.572000,3839
408.576000,605
408.580000,3327
408.584000,2870
408.588000,2815
408.592000,1811
408.596000,2031
408.600000,4076
408.604000,1518
408.608000,2765
408.612000,1518
408.616000,2015
408.620000,1774
408.624000,1279
408.628000,2302
408.632000,1556
408.636000,2559
408.640000,553
408.644000,3071
408.648000,586
408.652000,3583
408.656000,1894
408.660000,3839
408.664000,3700
408.668000,4095
408.672000,3188
408.676000,4095
408.680000,883
408.684000,4095
408.688000,3718
408.692000,511
408.696000,1194
408.700000,1023
408.704000,3266
408.708000,1279
408.712000,3524
408.716000,1279
408.720000,3519
408.724000,1023
408.728000,944
408.732000,767
408.736000,680
408.740000,767
408.744000,939
408.748000,767
408.752000,4015
408.756000,1023
408.760000,969
408.764000,1535
408.768000,4080
408.772000,2063
408.776000,2589
408.780000,2816
408.784000,1603
408.788000,3072
408.792000,91
408.796000,3584
408.800000,632
408.804000,0
408.808000,2972
408.812000,768
408.816000,2766
408.820000,1536
408.824000,4072
408.828000,1536
408.832000,2519
408.836000,1024
408.840000,1968
408.844000,256
408.848000,3463
408.852000,3584
408.856000,3907
408.860000,2560
408.864000,2831
408.868000,2048
408.872000,1779
408.876000,1791
408.880000,1006
408.884000,1791
408.888000,1759
408.892000,1279
408.896000,698
408.900000,767
408.904000,1690
408.908000,255
408.912000,393
408.916000,255
408.920000,2187
408.924000,511
408.928000,3480
408.932000,767
408.936000,1968
408.940000,1023
408.944000,1998
408.948000,1535
408.952000,496
408.956000,2047
408.960000,523
408.964000,2304
408.968000,3113
408.972000,2816
408.976000,328
408.980000,3328
408.984000,1394
408.988000,0
408.992000,1710
408.996000,1024
409.000000,1005
409.004000,2064
409.008000,2600
409.012000,3089
409.016000,2647
409.020000,3601
409.024000,3684
409.028000,3601
409.032000,2662
409.036000,3601
409.040000,2650
409.044000,3345
409.048000,67
409.052000,2833
409.056000,3629
409.060000,2577
409.064000,2334
409.068000,2321
409.072000,766
409.076000,1536
409.080000,3547
409.084000,1280
409.088000,216
409.092000,1280
409.096000,2512
409.100000,1024
409.104000,2993
409.108000,512
409.112000,412
409.116000,256
409.120000,2710
409.124000,256
409.128000,3465
409.132000,3840
409.136000,1880
409.140000,2560
409.144000,1795
409.148000,1264
409.152000,2976
409.156000,4095
409.160000,3410
409.164000,3071
409.168000,3104
409.172000,2559
409.176000,3091
409.180000,2559
409.184000,793
409.188000,2559
409.192000,2336
409.196000,2815
409.200000,3104
409.204000,2559
409.208000,3332
409.212000,2031
409.216000,236
409.220000,1774
409.224000,2789
409.228000,1774
409.232000,992
409.236000,1518
409.240000,3792
409.244000,1262
409.248000,2241
409.252000,1262
409.256000,193
409.260000,1262
409.264000,2259
409.268000,1774
409.272000,3560
409.276000,2030
409.280000,511
409.284000,2302
409.288000,3347
409.292000,2815
409.296000,570
409.300000,3327
409.304000,2640
409.308000,3583
409.312000,2645
409.316000,3839
409.320000,884
409.324000,255
409.328000,1445
409.332000,1023
409.336000,3025
409.340000,1791
409.344000,2801
409.348000,2063
409.352000,3090
409.356000,2560
409.360000,311
409.364000,3072
409.368000,861
409.372000,3584
409.376000,1405
409.380000,0
409.384000,3226
409.388000,512
409.392000,430
409.396000,768
409.400000,709
409.404000,1024
409.408000,3534
409.412000,1280
409.416000,987
409.420000,1280
409.424000,3543
409.428000,1280
409.432000,4055
409.436000,1280
409.440000,213
409.444000,1280
409.448000,3031
409.452000,1280
409.456000,976
409.460000,1024
409.464000,2496
409.468000,768
409.472000,3747
409.476000,256
409.480000,3981
409.484000,0
409.488000,2687
409.492000,3840
409.496000,3165
409.500000,3072
409.504000,1836
409.508000,2304
409.512000,2589
409.516000,2560
409.520000,2596
409.524000,2560
409.528000,3105
409.532000,2560
409.536000,3113
409.540000,2816
409.544000,68
409.548000,3328
409.552000,3435
409.556000,3840
409.560000,122
409.564000,3840
409.568000,1907
409.572000,3584
409.576000,115
409.580000,3840
409.584000,2938
409.588000,3840
409.592000,1392
409.596000,3584
409.600000,111
409.604000,3584
409.608000,2910
409.612000,3328
409.616000,844
409.620000,3072
409.624000,1864
409.628000,2816
409.632000,2353
409.636000,2560
409.640000,786
409.644000,2048
409.648000,2306
409.652000,2032
409.656000,1247
409.660000,1279
409.664000,949
409.668000,511
409.672000,3204
409.676000,4095
409.680000,1895
409.684000,3583
409.688000,1114
409.692000,3583
409.696000,1373
409.700000,3583
409.704000,2649
409.708000,3583
409.712000,2388
409.716000,3839
409.720000,3690
409.724000,4095
409.728000,3460
409.732000,511
409.736000,2976
409.740000,767
409.744000,931
409.748000,511
409.752000,2960
409.756000,255
409.760000,382
409.764000,4095
409.768000,887
409.772000,4095
409.776000,3200
409.780000,255
409.784000,2187
409.788000,511
409.792000,3995
409.796000,767
409.800000,178
409.804000,1023
409.808000,188
409.812000,1023
409.816000,3253
409.820000,1023
409.824000,1975
409.828000,1023
409.832000,2505
409.836000,1535
409.840000,2770
409.844000,1535
409.848000,1993
409.852000,1023
409.856000,3511
409.860000,1023
409.864000,3252
409.868000,1023
409.872000,2738
409.876000,1023
409.880000,4018
409.884000,1023
409.888000,3517
409.892000,1279
409.896000,1225
409.900000,1279
409.904000,1228
409.908000,1279
409.912000,2767
409.916000,1535
409.920000,983
409.924000,1535
409.928000,3297
409.932000,1791
409.936000,2019
409.940000,1535
409.944000,233
409.948000,2047
409.952000,274
409.956000,2560
409.960000,2879
409.964000,3328
409.968000,2917
409.972000,3840
409.976000,642
409.980000,0
409.984000,660
409.988000,256
409.992000,2211
409.996000,768
410.000000,3774
410.004000,1024
410.008000,971
410.012000,1024
410.016000,965
410.020000,768
410.024000,3760
410.028000,512
410.032000,414
410.036000,256
410.040000,3734
410.044000,256
410.048000,3735
410.052000,256
410.056000,3217
410.060000,256
410.064000,3734
410.068000,256
410.072000,1169
410.076000,0
410.080000,1412
410.084000,3840
410.088000,2163
410.092000,3840
410.096000,1391
410.100000,3584
410.104000,870
410.108000,3328
410.112000,1868
410.116000,2816
410.120000,2614
410.124000,2816
410.128000,3124
410.132000,2816
410.136000,305
410.140000,2560
410.144000,1057
410.148000,2304
410.152000,1303
410.156000,2048
410.160000,3584
410.164000,1776
410.168000,2518
410.172000,1535
410.176000,2009
410.180000,1535
410.184000,1254
410.188000,1791
410.192000,2293
410.196000,2063
410.200000,3586
410.204000,2032
410.208000,492
410.212000,1791
410.216000,3052
410.220000,2047
410.224000,5
410.228000,2304
410.232000,1839
410.236000,2816
410.240000,1608
410.244000,3072
410.248000,851
410.252000,3328
410.256000,98
410.260000,3584
410.264000,2917
410.268000,3328
410.272000,49
410.276000,2048
410.280000,2524
410.284000,1279
410.288000,3496
410.292000,511
410.296000,2432
410.300000,4095
410.304000,612
410.308000,3583
410.312000,3405
410.316000,3071
410.320000,532
410.324000,2031
410.328000,2799
410.332000,2030
410.336000,2047
410.340000,2302
410.344000,2851
410.348000,3071
410.352000,1858
410.356000,3327
410.360000,2402
410.364000,4095
410.368000,126
410.372000,255
410.376000,3477
410.380000,767
410.384000,698
410.388000,1279
410.392000,2519
410.396000,1791
410.400000,2539
410.404000,2047
410.408000,760
410.412000,2063
410.416000,3098
410.420000,2560
410.424000,3879
410.428000,2560
410.432000,1314
410.436000,2304
410.440000,545
410.444000,2560
410.448000,1083
410.452000,3072
410.456000,606
410.460000,3584
410.464000,2154
410.468000,3584
410.472000,1614
410.476000,2816
410.480000,3375
410.484000,2560
410.488000,29
410.492000,2304
410.496000,3349
410.500000,2304
410.504000,1815
410.508000,2304
410.512000,1836
410.516000,2816
410.520000,85
410.524000,3584
410.528000,636
410.532000,0
410.536000,3732
410.540000,256
410.544000,3993
410.548000,256
410.552000,3473
410.556000,0
410.560000,1920
410.564000,3840
410.568000,3460
410.572000,0
410.576000,3458
410.580000,3840
410.584000,867
410.588000,3072
410.592000,3377
410.596000,2304
410.600000,1784
410.604000,1535
410.608000,1996
410.612000,1023
410.616000,178
410.620000,767
410.624000,933
410.628000,767
410.632000,1205
410.636000,1023
410.640000,3256
410.644000,1023
410.648000,683
410.652000,767
410.656000,171
410.660000,1023
410.664000,2759
410.668000,1535
410.672000,2009
410.676000,1535
410.680000,2014
410.684000,1535
410.688000,1251
410.692000,1791
410.696000,2544
410.700000,2047
410.704000,3568
410.708000,2047
410.712000,0
410.716000,2048
410.720000,3338
410.724000,2048
410.728000,775
410.732000,2048
410.736000,2576
410.740000,2304
410.744000,1296
410.748000,2048
410.752000,2056
410.756000,2048
410.760000,1013
410.764000,1791
410.768000,1252
410.772000,1535
410.776000,2012
410.780000,1535
410.784000,3300
410.788000,1791
410.792000,4063
410.796000,1535
410.800000,2001
410.804000,1023
410.808000,1704
410.812000,255
410.816000,375
410.820000,3839
410.824000,1127
410.828000,3839
410.832000,883
410.836000,4095
410.840000,3712
410.844000,255
410.848000,3208
410.852000,255
410.856000,387
410.860000,255
410.864000,145
410.868000,511
410.872000,1685
410.876000,255
410.880000,900
410.884000,4095
410.888000,3187
410.892000,4095
410.896000,375
410.900000,4095
410.904000,2934
410.908000,4095
410.912000,119
410.916000,255
410.920000,3485
410.924000,1023
